what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712640029811
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712640030895
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1712640032316
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1712640032577
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712640035643
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712640039227
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1712640058576
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1712640089511
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1712640091179
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712640093311
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712640095025
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712640095888
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1712640099262
